study_accession	sample_accession	experiment_accession	run_accession	tax_id	scientific_name	fastq_ftp	submitted_ftp	sra_ftp
PRJEB7703	SAMEA3112986	ERX625237	ERR670259	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR670/ERR670259/ERR670259_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR670/ERR670259/ERR670259_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR670/ERR670259/3151-78-MS28F-388R_S15_L001_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR670/ERR670259/3151-78-MS28F-388R_S15_L001_R2_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR670/ERR670259
PRJEB7703	SAMEA3112987	ERX625238	ERR670260	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR670/ERR670260/ERR670260_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR670/ERR670260/ERR670260_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR670/ERR670260/3151-79-MS28F-388R_S238_L001_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR670/ERR670260/3151-79-MS28F-388R_S238_L001_R2_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR670/ERR670260
PRJEB7703	SAMEA3112988	ERX625239	ERR670261	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR670/ERR670261/ERR670261_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR670/ERR670261/ERR670261_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR670/ERR670261/3151-80-MS28F-388R_S239_L001_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR670/ERR670261/3151-80-MS28F-388R_S239_L001_R2_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR670/ERR670261
PRJEB7703	SAMEA3112989	ERX625240	ERR670262	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR670/ERR670262/ERR670262_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR670/ERR670262/ERR670262_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR670/ERR670262/3151-35-MS28F-388R_S143_L001_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR670/ERR670262/3151-35-MS28F-388R_S143_L001_R2_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR670/ERR670262
PRJEB7703	SAMEA3112990	ERX625241	ERR670263	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR670/ERR670263/ERR670263_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR670/ERR670263/ERR670263_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR670/ERR670263/3151-81-MS28F-388R_S240_L001_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR670/ERR670263/3151-81-MS28F-388R_S240_L001_R2_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR670/ERR670263
PRJEB7703	SAMEA3112991	ERX625242	ERR670264	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR670/ERR670264/ERR670264_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR670/ERR670264/ERR670264_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR670/ERR670264/3151-82-MS28F-388R_S16_L001_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR670/ERR670264/3151-82-MS28F-388R_S16_L001_R2_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR670/ERR670264
PRJEB7703	SAMEA3112992	ERX625243	ERR670265	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR670/ERR670265/ERR670265_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR670/ERR670265/ERR670265_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR670/ERR670265/3151-83-MS28F-388R_S242_L001_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR670/ERR670265/3151-83-MS28F-388R_S242_L001_R2_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR670/ERR670265
PRJEB7703	SAMEA3112993	ERX625244	ERR670266	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR670/ERR670266/ERR670266_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR670/ERR670266/ERR670266_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR670/ERR670266/3151-84-MS28F-388R_S243_L001_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR670/ERR670266/3151-84-MS28F-388R_S243_L001_R2_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR670/ERR670266
PRJEB7703	SAMEA3112994	ERX625245	ERR670267	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR670/ERR670267/ERR670267_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR670/ERR670267/ERR670267_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR670/ERR670267/3151-50-1-MS28F-388R_S209_L001_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR670/ERR670267/3151-50-1-MS28F-388R_S209_L001_R2_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR670/ERR670267
PRJEB7703	SAMEA3112995	ERX625246	ERR670268	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR670/ERR670268/ERR670268_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR670/ERR670268/ERR670268_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR670/ERR670268/3151-85-MS28F-388R_S244_L001_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR670/ERR670268/3151-85-MS28F-388R_S244_L001_R2_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR670/ERR670268
PRJEB7703	SAMEA3112996	ERX625247	ERR670269	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR670/ERR670269/ERR670269_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR670/ERR670269/ERR670269_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR670/ERR670269/3151-86-MS28F-388R_S17_L001_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR670/ERR670269/3151-86-MS28F-388R_S17_L001_R2_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR670/ERR670269
PRJEB7703	SAMEA3112997	ERX625248	ERR670270	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR670/ERR670270/ERR670270_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR670/ERR670270/ERR670270_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR670/ERR670270/3151-64-MS28F-388R_S223_L001_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR670/ERR670270/3151-64-MS28F-388R_S223_L001_R2_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR670/ERR670270
PRJEB7703	SAMEA3112998	ERX625249	ERR670271	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR670/ERR670271/ERR670271_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR670/ERR670271/ERR670271_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR670/ERR670271/3151-65-MS28F-388R_S224_L001_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR670/ERR670271/3151-65-MS28F-388R_S224_L001_R2_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR670/ERR670271
PRJEB7703	SAMEA3112999	ERX625250	ERR670272	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR670/ERR670272/ERR670272_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR670/ERR670272/ERR670272_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR670/ERR670272/3151-36-MS28F-388R_S144_L001_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR670/ERR670272/3151-36-MS28F-388R_S144_L001_R2_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR670/ERR670272
PRJEB7703	SAMEA3113000	ERX625251	ERR670273	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR670/ERR670273/ERR670273_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR670/ERR670273/ERR670273_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR670/ERR670273/3151-66-MS28F-388R_S225_L001_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR670/ERR670273/3151-66-MS28F-388R_S225_L001_R2_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR670/ERR670273
PRJEB7703	SAMEA3113001	ERX625252	ERR670274	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR670/ERR670274/ERR670274_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR670/ERR670274/ERR670274_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR670/ERR670274/3151-87-MS28F-388R_S246_L001_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR670/ERR670274/3151-87-MS28F-388R_S246_L001_R2_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR670/ERR670274
PRJEB7703	SAMEA3113002	ERX625253	ERR670275	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR670/ERR670275/ERR670275_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR670/ERR670275/ERR670275_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR670/ERR670275/3151-88-MS28F-388R_S247_L001_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR670/ERR670275/3151-88-MS28F-388R_S247_L001_R2_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR670/ERR670275
PRJEB7703	SAMEA3113003	ERX625254	ERR670276	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR670/ERR670276/ERR670276_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR670/ERR670276/ERR670276_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR670/ERR670276/3151-37-MS28F-388R_S145_L001_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR670/ERR670276/3151-37-MS28F-388R_S145_L001_R2_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR670/ERR670276
PRJEB7703	SAMEA3113004	ERX625255	ERR670277	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR670/ERR670277/ERR670277_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR670/ERR670277/ERR670277_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR670/ERR670277/3151-89-MS28F-388R_S248_L001_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR670/ERR670277/3151-89-MS28F-388R_S248_L001_R2_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR670/ERR670277
PRJEB7703	SAMEA3113005	ERX625256	ERR670278	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR670/ERR670278/ERR670278_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR670/ERR670278/ERR670278_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR670/ERR670278/3151-90-MS28F-388R_S249_L001_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR670/ERR670278/3151-90-MS28F-388R_S249_L001_R2_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR670/ERR670278
PRJEB7703	SAMEA3113006	ERX625257	ERR670279	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR670/ERR670279/ERR670279_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR670/ERR670279/ERR670279_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR670/ERR670279/3151-42-MS28F-388R_S150_L001_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR670/ERR670279/3151-42-MS28F-388R_S150_L001_R2_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR670/ERR670279
PRJEB7703	SAMEA3113007	ERX625258	ERR670280	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR670/ERR670280/ERR670280_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR670/ERR670280/ERR670280_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR670/ERR670280/3151-114-MS28F-388R_S274_L001_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR670/ERR670280/3151-114-MS28F-388R_S274_L001_R2_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR670/ERR670280
PRJEB7703	SAMEA3113008	ERX625259	ERR670281	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR670/ERR670281/ERR670281_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR670/ERR670281/ERR670281_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR670/ERR670281/3151-119-MS28F-388R_S279_L001_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR670/ERR670281/3151-119-MS28F-388R_S279_L001_R2_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR670/ERR670281
PRJEB7703	SAMEA3113009	ERX625260	ERR670282	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR670/ERR670282/ERR670282_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR670/ERR670282/ERR670282_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR670/ERR670282/3151-120-MS28F-388R_S21_L001_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR670/ERR670282/3151-120-MS28F-388R_S21_L001_R2_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR670/ERR670282
PRJEB7703	SAMEA3113010	ERX625261	ERR670283	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR670/ERR670283/ERR670283_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR670/ERR670283/ERR670283_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR670/ERR670283/3151-121-MS28F-388R_S281_L001_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR670/ERR670283/3151-121-MS28F-388R_S281_L001_R2_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR670/ERR670283
PRJEB7703	SAMEA3113011	ERX625262	ERR670284	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR670/ERR670284/ERR670284_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR670/ERR670284/ERR670284_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR670/ERR670284/3151-122-MS28F-388R_S282_L001_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR670/ERR670284/3151-122-MS28F-388R_S282_L001_R2_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR670/ERR670284
PRJEB7703	SAMEA3113012	ERX625263	ERR670285	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR670/ERR670285/ERR670285_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR670/ERR670285/ERR670285_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR670/ERR670285/3151-123-MS28F-388R_S283_L001_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR670/ERR670285/3151-123-MS28F-388R_S283_L001_R2_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR670/ERR670285
PRJEB7703	SAMEA3113013	ERX625264	ERR670286	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR670/ERR670286/ERR670286_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR670/ERR670286/ERR670286_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR670/ERR670286/3151-124-MS28F-388R_S284_L001_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR670/ERR670286/3151-124-MS28F-388R_S284_L001_R2_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR670/ERR670286
PRJEB7703	SAMEA3113014	ERX625265	ERR670287	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR670/ERR670287/ERR670287_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR670/ERR670287/ERR670287_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR670/ERR670287/3151-125-MS28F-388R_S285_L001_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR670/ERR670287/3151-125-MS28F-388R_S285_L001_R2_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR670/ERR670287
PRJEB7703	SAMEA3113015	ERX625266	ERR670288	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR670/ERR670288/ERR670288_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR670/ERR670288/ERR670288_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR670/ERR670288/3151-127-MS28F-388R_S287_L001_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR670/ERR670288/3151-127-MS28F-388R_S287_L001_R2_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR670/ERR670288
PRJEB7703	SAMEA3113016	ERX625267	ERR670289	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR670/ERR670289/ERR670289_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR670/ERR670289/ERR670289_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR670/ERR670289/3151-128-MS28F-388R_S288_L001_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR670/ERR670289/3151-128-MS28F-388R_S288_L001_R2_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR670/ERR670289
PRJEB7703	SAMEA3113017	ERX625268	ERR670290	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR670/ERR670290/ERR670290_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR670/ERR670290/ERR670290_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR670/ERR670290/3151-129-MS28F-388R_S289_L001_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR670/ERR670290/3151-129-MS28F-388R_S289_L001_R2_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR670/ERR670290
PRJEB7703	SAMEA3113018	ERX625269	ERR670291	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR670/ERR670291/ERR670291_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR670/ERR670291/ERR670291_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR670/ERR670291/3151-130-MS28F-388R_S290_L001_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR670/ERR670291/3151-130-MS28F-388R_S290_L001_R2_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR670/ERR670291
PRJEB7703	SAMEA3113019	ERX625270	ERR670292	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR670/ERR670292/ERR670292_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR670/ERR670292/ERR670292_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR670/ERR670292/3151-131-MS28F-388R_S291_L001_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR670/ERR670292/3151-131-MS28F-388R_S291_L001_R2_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR670/ERR670292
PRJEB7703	SAMEA3113020	ERX625271	ERR670293	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR670/ERR670293/ERR670293_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR670/ERR670293/ERR670293_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR670/ERR670293/3151-109-MS28F-388R_S269_L001_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR670/ERR670293/3151-109-MS28F-388R_S269_L001_R2_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR670/ERR670293
PRJEB7703	SAMEA3113021	ERX625272	ERR670294	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR670/ERR670294/ERR670294_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR670/ERR670294/ERR670294_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR670/ERR670294/3151-95-MS28F-388R_S255_L001_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR670/ERR670294/3151-95-MS28F-388R_S255_L001_R2_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR670/ERR670294
PRJEB7703	SAMEA3113022	ERX625273	ERR670295	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR670/ERR670295/ERR670295_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR670/ERR670295/ERR670295_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR670/ERR670295/3151-103-MS28F-388R_S263_L001_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR670/ERR670295/3151-103-MS28F-388R_S263_L001_R2_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR670/ERR670295
PRJEB7703	SAMEA3113023	ERX625274	ERR670296	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR670/ERR670296/ERR670296_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR670/ERR670296/ERR670296_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR670/ERR670296/3151-104-MS28F-388R_S264_L001_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR670/ERR670296/3151-104-MS28F-388R_S264_L001_R2_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR670/ERR670296
PRJEB7703	SAMEA3113024	ERX625275	ERR670297	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR670/ERR670297/ERR670297_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR670/ERR670297/ERR670297_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR670/ERR670297/3151-100-MS28F-388R_S260_L001_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR670/ERR670297/3151-100-MS28F-388R_S260_L001_R2_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR670/ERR670297
PRJEB7703	SAMEA3113025	ERX625276	ERR670298	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR670/ERR670298/ERR670298_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR670/ERR670298/ERR670298_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR670/ERR670298/3151-98-MS28F-388R_S19_L001_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR670/ERR670298/3151-98-MS28F-388R_S19_L001_R2_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR670/ERR670298
PRJEB7703	SAMEA3113026	ERX625277	ERR670299	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR670/ERR670299/ERR670299_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR670/ERR670299/ERR670299_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR670/ERR670299/3151-150-MS28F-388R_S310_L001_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR670/ERR670299/3151-150-MS28F-388R_S310_L001_R2_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR670/ERR670299
PRJEB7703	SAMEA3113027	ERX625278	ERR670300	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR670/ERR670300/ERR670300_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR670/ERR670300/ERR670300_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR670/ERR670300/3151-116-MS28F-388R_S276_L001_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR670/ERR670300/3151-116-MS28F-388R_S276_L001_R2_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR670/ERR670300
PRJEB7703	SAMEA3113028	ERX625279	ERR670301	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR670/ERR670301/ERR670301_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR670/ERR670301/ERR670301_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR670/ERR670301/3151-97-MS28F-388R_S257_L001_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR670/ERR670301/3151-97-MS28F-388R_S257_L001_R2_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR670/ERR670301
PRJEB7703	SAMEA3113029	ERX625280	ERR670302	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR670/ERR670302/ERR670302_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR670/ERR670302/ERR670302_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR670/ERR670302/3151-113-MS28F-388R_S273_L001_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR670/ERR670302/3151-113-MS28F-388R_S273_L001_R2_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR670/ERR670302
PRJEB7703	SAMEA3113030	ERX625281	ERR670303	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR670/ERR670303/ERR670303_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR670/ERR670303/ERR670303_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR670/ERR670303/3151-149-MS28F-388R_S23_L001_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR670/ERR670303/3151-149-MS28F-388R_S23_L001_R2_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR670/ERR670303
