study_accession	sample_accession	experiment_accession	run_accession	tax_id	scientific_name	fastq_ftp	submitted_ftp	sra_ftp
PRJEB20159	SAMEA103942298	ERX1961822	ERR1901451	256318	metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR190/001/ERR1901451/ERR1901451_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR190/001/ERR1901451/ERR1901451_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR190/ERR1901451/miseq369_4_U153_13013a_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR190/ERR1901451/miseq369_4_U153_13013a_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR190/001/ERR1901451
PRJEB20159	SAMEA103942299	ERX1961823	ERR1901452	256318	metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR190/002/ERR1901452/ERR1901452_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR190/002/ERR1901452/ERR1901452_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR190/ERR1901452/miseq369_4_U154_13014a_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR190/ERR1901452/miseq369_4_U154_13014a_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR190/002/ERR1901452
PRJEB20159	SAMEA103942300	ERX1961824	ERR1901453	256318	metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR190/003/ERR1901453/ERR1901453_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR190/003/ERR1901453/ERR1901453_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR190/ERR1901453/miseq369_4_U155_13016a_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR190/ERR1901453/miseq369_4_U155_13016a_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR190/003/ERR1901453
PRJEB20159	SAMEA103942301	ERX1961825	ERR1901454	256318	metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR190/004/ERR1901454/ERR1901454_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR190/004/ERR1901454/ERR1901454_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR190/ERR1901454/miseq369_4_U156_13017a_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR190/ERR1901454/miseq369_4_U156_13017a_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR190/004/ERR1901454
PRJEB20159	SAMEA103942302	ERX1961826	ERR1901455	256318	metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR190/005/ERR1901455/ERR1901455_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR190/005/ERR1901455/ERR1901455_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR190/ERR1901455/miseq369_4_U157_13018a_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR190/ERR1901455/miseq369_4_U157_13018a_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR190/005/ERR1901455
PRJEB20159	SAMEA103942303	ERX1961827	ERR1901456	256318	metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR190/006/ERR1901456/ERR1901456_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR190/006/ERR1901456/ERR1901456_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR190/ERR1901456/miseq369_4_U158_13020a_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR190/ERR1901456/miseq369_4_U158_13020a_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR190/006/ERR1901456
PRJEB20159	SAMEA103942304	ERX1961828	ERR1901457	256318	metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR190/007/ERR1901457/ERR1901457_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR190/007/ERR1901457/ERR1901457_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR190/ERR1901457/miseq369_4_U159_13021a_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR190/ERR1901457/miseq369_4_U159_13021a_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR190/007/ERR1901457
PRJEB20159	SAMEA103942305	ERX1961829	ERR1901458	256318	metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR190/008/ERR1901458/ERR1901458_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR190/008/ERR1901458/ERR1901458_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR190/ERR1901458/miseq369_4_U160_13024a_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR190/ERR1901458/miseq369_4_U160_13024a_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR190/008/ERR1901458
PRJEB20159	SAMEA103942306	ERX1961830	ERR1901459	256318	metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR190/009/ERR1901459/ERR1901459_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR190/009/ERR1901459/ERR1901459_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR190/ERR1901459/miseq369_4_U161_13027a_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR190/ERR1901459/miseq369_4_U161_13027a_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR190/009/ERR1901459
PRJEB20159	SAMEA103942307	ERX1961831	ERR1901460	256318	metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR190/000/ERR1901460/ERR1901460_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR190/000/ERR1901460/ERR1901460_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR190/ERR1901460/miseq369_5_U162_13028a_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR190/ERR1901460/miseq369_5_U162_13028a_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR190/000/ERR1901460
PRJEB20159	SAMEA103942308	ERX1961832	ERR1901461	256318	metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR190/001/ERR1901461/ERR1901461_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR190/001/ERR1901461/ERR1901461_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR190/ERR1901461/miseq369_5_U163_13031a_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR190/ERR1901461/miseq369_5_U163_13031a_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR190/001/ERR1901461
PRJEB20159	SAMEA103942309	ERX1961833	ERR1901462	256318	metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR190/002/ERR1901462/ERR1901462_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR190/002/ERR1901462/ERR1901462_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR190/ERR1901462/miseq369_5_U164_13032a_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR190/ERR1901462/miseq369_5_U164_13032a_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR190/002/ERR1901462
PRJEB20159	SAMEA103942310	ERX1961834	ERR1901463	256318	metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR190/003/ERR1901463/ERR1901463_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR190/003/ERR1901463/ERR1901463_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR190/ERR1901463/miseq369_5_U165_13033a_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR190/ERR1901463/miseq369_5_U165_13033a_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR190/003/ERR1901463
PRJEB20159	SAMEA103942311	ERX1961835	ERR1901464	256318	metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR190/004/ERR1901464/ERR1901464_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR190/004/ERR1901464/ERR1901464_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR190/ERR1901464/miseq369_5_U166_13034a_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR190/ERR1901464/miseq369_5_U166_13034a_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR190/004/ERR1901464
PRJEB20159	SAMEA103942312	ERX1961836	ERR1901465	256318	metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR190/005/ERR1901465/ERR1901465_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR190/005/ERR1901465/ERR1901465_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR190/ERR1901465/miseq369_5_U167_13037a_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR190/ERR1901465/miseq369_5_U167_13037a_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR190/005/ERR1901465
PRJEB20159	SAMEA103942313	ERX1961837	ERR1901466	256318	metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR190/006/ERR1901466/ERR1901466_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR190/006/ERR1901466/ERR1901466_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR190/ERR1901466/miseq369_5_U168_15001a_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR190/ERR1901466/miseq369_5_U168_15001a_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR190/006/ERR1901466
PRJEB20159	SAMEA103942314	ERX1961838	ERR1901467	256318	metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR190/007/ERR1901467/ERR1901467_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR190/007/ERR1901467/ERR1901467_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR190/ERR1901467/miseq369_5_U169_15002a_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR190/ERR1901467/miseq369_5_U169_15002a_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR190/007/ERR1901467
PRJEB20159	SAMEA103942315	ERX1961839	ERR1901468	256318	metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR190/008/ERR1901468/ERR1901468_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR190/008/ERR1901468/ERR1901468_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR190/ERR1901468/miseq369_5_U170_15003a_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR190/ERR1901468/miseq369_5_U170_15003a_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR190/008/ERR1901468
PRJEB20159	SAMEA103942316	ERX1961840	ERR1901469	256318	metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR190/009/ERR1901469/ERR1901469_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR190/009/ERR1901469/ERR1901469_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR190/ERR1901469/miseq369_5_U171_15004a_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR190/ERR1901469/miseq369_5_U171_15004a_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR190/009/ERR1901469
PRJEB20159	SAMEA103942317	ERX1961841	ERR1901470	256318	metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR190/000/ERR1901470/ERR1901470_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR190/000/ERR1901470/ERR1901470_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR190/ERR1901470/miseq369_5_U172_15005a_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR190/ERR1901470/miseq369_5_U172_15005a_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR190/000/ERR1901470
PRJEB20159	SAMEA103942318	ERX1961842	ERR1901471	256318	metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR190/001/ERR1901471/ERR1901471_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR190/001/ERR1901471/ERR1901471_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR190/ERR1901471/miseq369_5_U173_15007a_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR190/ERR1901471/miseq369_5_U173_15007a_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR190/001/ERR1901471
PRJEB20159	SAMEA103942319	ERX1961843	ERR1901472	256318	metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR190/002/ERR1901472/ERR1901472_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR190/002/ERR1901472/ERR1901472_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR190/ERR1901472/miseq369_5_U174_15009a_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR190/ERR1901472/miseq369_5_U174_15009a_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR190/002/ERR1901472
PRJEB20159	SAMEA103942320	ERX1961844	ERR1901473	256318	metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR190/003/ERR1901473/ERR1901473_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR190/003/ERR1901473/ERR1901473_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR190/ERR1901473/miseq369_5_U175_17001a_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR190/ERR1901473/miseq369_5_U175_17001a_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR190/003/ERR1901473
PRJEB20159	SAMEA103942321	ERX1961845	ERR1901474	256318	metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR190/004/ERR1901474/ERR1901474_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR190/004/ERR1901474/ERR1901474_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR190/ERR1901474/miseq369_5_U176_17002a_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR190/ERR1901474/miseq369_5_U176_17002a_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR190/004/ERR1901474
PRJEB20159	SAMEA103942322	ERX1961846	ERR1901475	256318	metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR190/005/ERR1901475/ERR1901475_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR190/005/ERR1901475/ERR1901475_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR190/ERR1901475/miseq369_5_U177_17003a_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR190/ERR1901475/miseq369_5_U177_17003a_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR190/005/ERR1901475
PRJEB20159	SAMEA103942323	ERX1961847	ERR1901476	256318	metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR190/006/ERR1901476/ERR1901476_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR190/006/ERR1901476/ERR1901476_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR190/ERR1901476/miseq369_5_U178_18001a_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR190/ERR1901476/miseq369_5_U178_18001a_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR190/006/ERR1901476
PRJEB20159	SAMEA103942324	ERX1961848	ERR1901477	256318	metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR190/007/ERR1901477/ERR1901477_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR190/007/ERR1901477/ERR1901477_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR190/ERR1901477/miseq369_8_U3_01004a_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR190/ERR1901477/miseq369_8_U3_01004a_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR190/007/ERR1901477
PRJEB20159	SAMEA103942325	ERX1961849	ERR1901478	256318	metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR190/008/ERR1901478/ERR1901478_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR190/008/ERR1901478/ERR1901478_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR190/ERR1901478/miseq369_8_U7_03001a_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR190/ERR1901478/miseq369_8_U7_03001a_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR190/008/ERR1901478
PRJEB20159	SAMEA103942326	ERX1961850	ERR1901479	256318	metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR190/009/ERR1901479/ERR1901479_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR190/009/ERR1901479/ERR1901479_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR190/ERR1901479/miseq369_8_U9_04001a_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR190/ERR1901479/miseq369_8_U9_04001a_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR190/009/ERR1901479
PRJEB20159	SAMEA103942327	ERX1961851	ERR1901480	256318	metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR190/000/ERR1901480/ERR1901480_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR190/000/ERR1901480/ERR1901480_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR190/ERR1901480/miseq369_8_U1_00604a_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR190/ERR1901480/miseq369_8_U1_00604a_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR190/000/ERR1901480
PRJEB20159	SAMEA103942328	ERX1961852	ERR1901481	256318	metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR190/001/ERR1901481/ERR1901481_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR190/001/ERR1901481/ERR1901481_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR190/ERR1901481/miseq369_8_U12_05001a_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR190/ERR1901481/miseq369_8_U12_05001a_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR190/001/ERR1901481
PRJEB20159	SAMEA103942329	ERX1961853	ERR1901482	256318	metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR190/002/ERR1901482/ERR1901482_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR190/002/ERR1901482/ERR1901482_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR190/ERR1901482/miseq369_8_U15_05004a_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR190/ERR1901482/miseq369_8_U15_05004a_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR190/002/ERR1901482
PRJEB20159	SAMEA103942330	ERX1961854	ERR1901483	256318	metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR190/003/ERR1901483/ERR1901483_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR190/003/ERR1901483/ERR1901483_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR190/ERR1901483/miseq369_8_U18_05006a_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR190/ERR1901483/miseq369_8_U18_05006a_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR190/003/ERR1901483
PRJEB20159	SAMEA103942331	ERX1961855	ERR1901484	256318	metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR190/004/ERR1901484/ERR1901484_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR190/004/ERR1901484/ERR1901484_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR190/ERR1901484/miseq369_8_U20_05008a_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR190/ERR1901484/miseq369_8_U20_05008a_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR190/004/ERR1901484
PRJEB20159	SAMEA103942332	ERX1961856	ERR1901485	256318	metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR190/005/ERR1901485/ERR1901485_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR190/005/ERR1901485/ERR1901485_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR190/ERR1901485/miseq369_8_U23_05011a_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR190/ERR1901485/miseq369_8_U23_05011a_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR190/005/ERR1901485
PRJEB20159	SAMEA103942333	ERX1961857	ERR1901486	256318	metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR190/006/ERR1901486/ERR1901486_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR190/006/ERR1901486/ERR1901486_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR190/ERR1901486/miseq369_5_U183_05012a_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR190/ERR1901486/miseq369_5_U183_05012a_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR190/006/ERR1901486
PRJEB20159	SAMEA103942334	ERX1961858	ERR1901487	256318	metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR190/007/ERR1901487/ERR1901487_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR190/007/ERR1901487/ERR1901487_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR190/ERR1901487/miseq369_8_U26_05013a_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR190/ERR1901487/miseq369_8_U26_05013a_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR190/007/ERR1901487
PRJEB20159	SAMEA103942335	ERX1961859	ERR1901488	256318	metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR190/008/ERR1901488/ERR1901488_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR190/008/ERR1901488/ERR1901488_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR190/ERR1901488/miseq369_8_U29_05014a_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR190/ERR1901488/miseq369_8_U29_05014a_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR190/008/ERR1901488
PRJEB20159	SAMEA103942336	ERX1961860	ERR1901489	256318	metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR190/009/ERR1901489/ERR1901489_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR190/009/ERR1901489/ERR1901489_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR190/ERR1901489/miseq369_8_U31_05017a_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR190/ERR1901489/miseq369_8_U31_05017a_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR190/009/ERR1901489
PRJEB20159	SAMEA103942337	ERX1961861	ERR1901490	256318	metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR190/000/ERR1901490/ERR1901490_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR190/000/ERR1901490/ERR1901490_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR190/ERR1901490/miseq369_8_U35_05020a_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR190/ERR1901490/miseq369_8_U35_05020a_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR190/000/ERR1901490
PRJEB20159	SAMEA103942338	ERX1961862	ERR1901491	256318	metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR190/001/ERR1901491/ERR1901491_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR190/001/ERR1901491/ERR1901491_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR190/ERR1901491/miseq369_5_U188_05021a_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR190/ERR1901491/miseq369_5_U188_05021a_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR190/001/ERR1901491
PRJEB20159	SAMEA103942339	ERX1961863	ERR1901492	256318	metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR190/002/ERR1901492/ERR1901492_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR190/002/ERR1901492/ERR1901492_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR190/ERR1901492/miseq369_8_U38_06001a_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR190/ERR1901492/miseq369_8_U38_06001a_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR190/002/ERR1901492
PRJEB20159	SAMEA103942340	ERX1961864	ERR1901493	256318	metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR190/003/ERR1901493/ERR1901493_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR190/003/ERR1901493/ERR1901493_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR190/ERR1901493/miseq369_8_U41_06002a_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR190/ERR1901493/miseq369_8_U41_06002a_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR190/003/ERR1901493
PRJEB20159	SAMEA103942341	ERX1961865	ERR1901494	256318	metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR190/004/ERR1901494/ERR1901494_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR190/004/ERR1901494/ERR1901494_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR190/ERR1901494/miseq369_8_U44_06004a_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR190/ERR1901494/miseq369_8_U44_06004a_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR190/004/ERR1901494
PRJEB20159	SAMEA103942342	ERX1961866	ERR1901495	256318	metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR190/005/ERR1901495/ERR1901495_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR190/005/ERR1901495/ERR1901495_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR190/ERR1901495/miseq369_8_U46_06005a_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR190/ERR1901495/miseq369_8_U46_06005a_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR190/005/ERR1901495
