study_accession	sample_accession	experiment_accession	run_accession	tax_id	scientific_name	fastq_ftp	submitted_ftp	sra_ftp
PRJEB4606	SAMEA2189242	ERX314201	ERR341352	256318	metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR341/ERR341352/ERR341352_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR341/ERR341352/ERR341352_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR341/ERR341352/BV.VVC22D.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR341/ERR341352/BV.VVC22D.2.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR341/ERR341352
PRJEB4606	SAMEA2189243	ERX314202	ERR341353	256318	metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR341/ERR341353/ERR341353_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR341/ERR341353/ERR341353_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR341/ERR341353/BV.VVC22U.R.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR341/ERR341353/BV.VVC22U.R.2.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR341/ERR341353
PRJEB4606	SAMEA2189244	ERX314203	ERR341354	256318	metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR341/ERR341354/ERR341354_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR341/ERR341354/ERR341354_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR341/ERR341354/BV.VVC22D.R.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR341/ERR341354/BV.VVC22D.R.2.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR341/ERR341354
PRJEB4606	SAMEA2189245	ERX314204	ERR341355	256318	metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR341/ERR341355/ERR341355_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR341/ERR341355/ERR341355_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR341/ERR341355/BV.VVC23U.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR341/ERR341355/BV.VVC23U.2.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR341/ERR341355
PRJEB4606	SAMEA2189246	ERX314205	ERR341356	256318	metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR341/ERR341356/ERR341356_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR341/ERR341356/ERR341356_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR341/ERR341356/BV.VVC23D.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR341/ERR341356/BV.VVC23D.2.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR341/ERR341356
PRJEB4606	SAMEA2189247	ERX314206	ERR341357	256318	metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR341/ERR341357/ERR341357_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR341/ERR341357/ERR341357_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR341/ERR341357/BV.VVC23U.R.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR341/ERR341357/BV.VVC23U.R.2.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR341/ERR341357
PRJEB4606	SAMEA2189248	ERX314207	ERR341358	256318	metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR341/ERR341358/ERR341358_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR341/ERR341358/ERR341358_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR341/ERR341358/BV.VVC23D.R.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR341/ERR341358/BV.VVC23D.R.2.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR341/ERR341358
PRJEB4606	SAMEA2189249	ERX314208	ERR341359	256318	metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR341/ERR341359/ERR341359_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR341/ERR341359/ERR341359_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR341/ERR341359/BV.VVC24U.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR341/ERR341359/BV.VVC24U.2.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR341/ERR341359
PRJEB4606	SAMEA2189250	ERX314209	ERR341360	256318	metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR341/ERR341360/ERR341360_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR341/ERR341360/ERR341360_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR341/ERR341360/BV.VVC24D.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR341/ERR341360/BV.VVC24D.2.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR341/ERR341360
PRJEB4606	SAMEA2189251	ERX314210	ERR341361	256318	metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR341/ERR341361/ERR341361_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR341/ERR341361/ERR341361_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR341/ERR341361/BV.VVC25U.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR341/ERR341361/BV.VVC25U.2.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR341/ERR341361
PRJEB4606	SAMEA2189252	ERX314211	ERR341362	256318	metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR341/ERR341362/ERR341362_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR341/ERR341362/ERR341362_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR341/ERR341362/BV.VVC25D.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR341/ERR341362/BV.VVC25D.2.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR341/ERR341362
PRJEB4606	SAMEA2189253	ERX314212	ERR341363	256318	metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR341/ERR341363/ERR341363_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR341/ERR341363/ERR341363_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR341/ERR341363/BV.VVC26U.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR341/ERR341363/BV.VVC26U.2.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR341/ERR341363
PRJEB4606	SAMEA2189254	ERX314213	ERR341364	256318	metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR341/ERR341364/ERR341364_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR341/ERR341364/ERR341364_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR341/ERR341364/BV.VVC26D.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR341/ERR341364/BV.VVC26D.2.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR341/ERR341364
PRJEB4606	SAMEA2189255	ERX314214	ERR341365	256318	metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR341/ERR341365/ERR341365_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR341/ERR341365/ERR341365_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR341/ERR341365/BV.VVC27U.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR341/ERR341365/BV.VVC27U.2.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR341/ERR341365
PRJEB4606	SAMEA2189256	ERX314215	ERR341366	256318	metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR341/ERR341366/ERR341366_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR341/ERR341366/ERR341366_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR341/ERR341366/BV.VVC27D.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR341/ERR341366/BV.VVC27D.2.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR341/ERR341366
PRJEB4606	SAMEA2189257	ERX314216	ERR341367	256318	metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR341/ERR341367/ERR341367_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR341/ERR341367/ERR341367_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR341/ERR341367/BV.VVC28U.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR341/ERR341367/BV.VVC28U.2.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR341/ERR341367
PRJEB4606	SAMEA2189258	ERX314217	ERR341368	256318	metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR341/ERR341368/ERR341368_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR341/ERR341368/ERR341368_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR341/ERR341368/BV.VVC28D.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR341/ERR341368/BV.VVC28D.2.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR341/ERR341368
PRJEB4606	SAMEA2189259	ERX314218	ERR341369	256318	metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR341/ERR341369/ERR341369_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR341/ERR341369/ERR341369_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR341/ERR341369/VVC29U.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR341/ERR341369/VVC29U.2.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR341/ERR341369
PRJEB4606	SAMEA2189260	ERX314219	ERR341370	256318	metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR341/ERR341370/ERR341370_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR341/ERR341370/ERR341370_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR341/ERR341370/VVC29D.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR341/ERR341370/VVC29D.2.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR341/ERR341370
PRJEB4606	SAMEA2189261	ERX314220	ERR341371	256318	metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR341/ERR341371/ERR341371_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR341/ERR341371/ERR341371_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR341/ERR341371/VVC29U.R.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR341/ERR341371/VVC29U.R.2.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR341/ERR341371
PRJEB4606	SAMEA2189262	ERX314221	ERR341372	256318	metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR341/ERR341372/ERR341372_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR341/ERR341372/ERR341372_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR341/ERR341372/VVC29D.R.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR341/ERR341372/VVC29D.R.2.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR341/ERR341372
PRJEB4606	SAMEA2189263	ERX314222	ERR341373	256318	metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR341/ERR341373/ERR341373_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR341/ERR341373/ERR341373_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR341/ERR341373/VVC30U.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR341/ERR341373/VVC30U.2.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR341/ERR341373
PRJEB4606	SAMEA2189264	ERX314223	ERR341374	256318	metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR341/ERR341374/ERR341374_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR341/ERR341374/ERR341374_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR341/ERR341374/VVC30D.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR341/ERR341374/VVC30D.2.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR341/ERR341374
PRJEB4606	SAMEA2189265	ERX314224	ERR341375	256318	metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR341/ERR341375/ERR341375_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR341/ERR341375/ERR341375_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR341/ERR341375/VVC30U.R.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR341/ERR341375/VVC30U.R.2.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR341/ERR341375
PRJEB4606	SAMEA2189266	ERX314225	ERR341376	256318	metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR341/ERR341376/ERR341376_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR341/ERR341376/ERR341376_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR341/ERR341376/VVC30D.R.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR341/ERR341376/VVC30D.R.2.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR341/ERR341376
PRJEB4606	SAMEA2189267	ERX314226	ERR341377	256318	metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR341/ERR341377/ERR341377_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR341/ERR341377/ERR341377_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR341/ERR341377/VVC31U.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR341/ERR341377/VVC31U.2.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR341/ERR341377
PRJEB4606	SAMEA2189268	ERX314227	ERR341378	256318	metagenome		ftp.sra.ebi.ac.uk/vol1/run/ERR341/ERR341378/VVC31D.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR341/ERR341378/VVC31D.2.fq.gz	
PRJEB4606	SAMEA2189269	ERX314228	ERR341379	256318	metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR341/ERR341379/ERR341379_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR341/ERR341379/ERR341379_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR341/ERR341379/VVC31U.R.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR341/ERR341379/VVC31U.R.2.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR341/ERR341379
PRJEB4606	SAMEA2189270	ERX314229	ERR341380	256318	metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR341/ERR341380/ERR341380_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR341/ERR341380/ERR341380_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR341/ERR341380/VVC31D.R.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR341/ERR341380/VVC31D.R.2.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR341/ERR341380
PRJEB4606	SAMEA2189271	ERX314230	ERR341381	256318	metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR341/ERR341381/ERR341381_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR341/ERR341381/ERR341381_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR341/ERR341381/VVC32U.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR341/ERR341381/VVC32U.2.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR341/ERR341381
PRJEB4606	SAMEA2189272	ERX314231	ERR341382	256318	metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR341/ERR341382/ERR341382_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR341/ERR341382/ERR341382_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR341/ERR341382/VVC32D.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR341/ERR341382/VVC32D.2.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR341/ERR341382
PRJEB4606	SAMEA2189273	ERX314232	ERR341383	256318	metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR341/ERR341383/ERR341383_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR341/ERR341383/ERR341383_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR341/ERR341383/VVC32U.R.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR341/ERR341383/VVC32U.R.2.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR341/ERR341383
PRJEB4606	SAMEA2189274	ERX314233	ERR341384	256318	metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR341/ERR341384/ERR341384_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR341/ERR341384/ERR341384_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR341/ERR341384/VVC32D.R.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR341/ERR341384/VVC32D.R.2.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR341/ERR341384
PRJEB4606	SAMEA2189275	ERX314234	ERR341385	256318	metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR341/ERR341385/ERR341385_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR341/ERR341385/ERR341385_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR341/ERR341385/VVC33U.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR341/ERR341385/VVC33U.2.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR341/ERR341385
PRJEB4606	SAMEA2189276	ERX314235	ERR341386	256318	metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR341/ERR341386/ERR341386_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR341/ERR341386/ERR341386_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR341/ERR341386/VVC33D.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR341/ERR341386/VVC33D.2.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR341/ERR341386
PRJEB4606	SAMEA2189277	ERX314236	ERR341387	256318	metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR341/ERR341387/ERR341387_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR341/ERR341387/ERR341387_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR341/ERR341387/VVC33U.R.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR341/ERR341387/VVC33U.R.2.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR341/ERR341387
PRJEB4606	SAMEA2189278	ERX314237	ERR341388	256318	metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR341/ERR341388/ERR341388_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR341/ERR341388/ERR341388_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR341/ERR341388/VVC33D.R.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR341/ERR341388/VVC33D.R.2.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR341/ERR341388
PRJEB4606	SAMEA2189279	ERX314238	ERR341389	256318	metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR341/ERR341389/ERR341389_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR341/ERR341389/ERR341389_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR341/ERR341389/VVC34U.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR341/ERR341389/VVC34U.2.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR341/ERR341389
PRJEB4606	SAMEA2189280	ERX314239	ERR341390	256318	metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR341/ERR341390/ERR341390_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR341/ERR341390/ERR341390_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR341/ERR341390/VVC34D.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR341/ERR341390/VVC34D.2.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR341/ERR341390
PRJEB4606	SAMEA2189281	ERX314240	ERR341391	256318	metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR341/ERR341391/ERR341391_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR341/ERR341391/ERR341391_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR341/ERR341391/VVC34U.R.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR341/ERR341391/VVC34U.R.2.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR341/ERR341391
PRJEB4606	SAMEA2189282	ERX314241	ERR341392	256318	metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR341/ERR341392/ERR341392_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR341/ERR341392/ERR341392_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR341/ERR341392/VVC34D.R.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR341/ERR341392/VVC34D.R.2.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR341/ERR341392
PRJEB4606	SAMEA2189283	ERX314242	ERR341393	256318	metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR341/ERR341393/ERR341393_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR341/ERR341393/ERR341393_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR341/ERR341393/VVC35U.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR341/ERR341393/VVC35U.2.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR341/ERR341393
PRJEB4606	SAMEA2189284	ERX314243	ERR341394	256318	metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR341/ERR341394/ERR341394_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR341/ERR341394/ERR341394_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR341/ERR341394/VVC35D.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR341/ERR341394/VVC35D.2.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR341/ERR341394
PRJEB4606	SAMEA2189285	ERX314244	ERR341395	256318	metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR341/ERR341395/ERR341395_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR341/ERR341395/ERR341395_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR341/ERR341395/VVC35U.R.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR341/ERR341395/VVC35U.R.2.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR341/ERR341395
PRJEB4606	SAMEA2189286	ERX314245	ERR341396	256318	metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR341/ERR341396/ERR341396_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR341/ERR341396/ERR341396_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR341/ERR341396/VVC35D.R.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR341/ERR341396/VVC35D.R.2.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR341/ERR341396
PRJEB4606	SAMEA2189287	ERX314246	ERR341397	256318	metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR341/ERR341397/ERR341397_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR341/ERR341397/ERR341397_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR341/ERR341397/VVC36U.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR341/ERR341397/VVC36U.2.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR341/ERR341397
PRJEB4606	SAMEA2189288	ERX314247	ERR341398	256318	metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR341/ERR341398/ERR341398_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR341/ERR341398/ERR341398_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR341/ERR341398/VVC36D.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR341/ERR341398/VVC36D.2.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR341/ERR341398
PRJEB4606	SAMEA2189289	ERX314248	ERR341399	256318	metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR341/ERR341399/ERR341399_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR341/ERR341399/ERR341399_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR341/ERR341399/VVC36U.R.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR341/ERR341399/VVC36U.R.2.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR341/ERR341399
PRJEB4606	SAMEA2189290	ERX314249	ERR341400	256318	metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR341/ERR341400/ERR341400_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR341/ERR341400/ERR341400_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR341/ERR341400/VVC36D.R.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR341/ERR341400/VVC36D.R.2.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR341/ERR341400
PRJEB4606	SAMEA2189291	ERX314250	ERR341401	256318	metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR341/ERR341401/ERR341401_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR341/ERR341401/ERR341401_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR341/ERR341401/VVC37U.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR341/ERR341401/VVC37U.2.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR341/ERR341401
PRJEB4606	SAMEA2189292	ERX314251	ERR341402	256318	metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR341/ERR341402/ERR341402_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR341/ERR341402/ERR341402_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR341/ERR341402/VVC37D.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR341/ERR341402/VVC37D.2.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR341/ERR341402
