study_accession	sample_accession	experiment_accession	run_accession	tax_id	scientific_name	fastq_ftp	submitted_ftp	sra_ftp
PRJNA439436	SAMN08766762	SRX3827616	SRR6874387	256318	metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR687/007/SRR6874387/SRR6874387_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR687/007/SRR6874387/SRR6874387_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR687/007/SRR6874387
PRJNA439436	SAMN08766767	SRX3827615	SRR6874388	256318	metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR687/008/SRR6874388/SRR6874388_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR687/008/SRR6874388/SRR6874388_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR687/008/SRR6874388
PRJNA439436	SAMN08766931	SRX3827614	SRR6874389	256318	metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR687/009/SRR6874389/SRR6874389_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR687/009/SRR6874389/SRR6874389_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR687/009/SRR6874389
PRJNA439436	SAMN08766739	SRX3827613	SRR6874390	256318	metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR687/000/SRR6874390/SRR6874390_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR687/000/SRR6874390/SRR6874390_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR687/000/SRR6874390
PRJNA439436	SAMN08766866	SRX3827612	SRR6874391	256318	metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR687/001/SRR6874391/SRR6874391_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR687/001/SRR6874391/SRR6874391_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR687/001/SRR6874391
PRJNA439436	SAMN08766998	SRX3827611	SRR6874392	256318	metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR687/002/SRR6874392/SRR6874392_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR687/002/SRR6874392/SRR6874392_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR687/002/SRR6874392
PRJNA439436	SAMN08766737	SRX3827610	SRR6874393	256318	metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR687/003/SRR6874393/SRR6874393_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR687/003/SRR6874393/SRR6874393_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR687/003/SRR6874393
PRJNA439436	SAMN08766968	SRX3827609	SRR6874394	256318	metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR687/004/SRR6874394/SRR6874394_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR687/004/SRR6874394/SRR6874394_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR687/004/SRR6874394
PRJNA439436	SAMN08766906	SRX3827608	SRR6874395	256318	metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR687/005/SRR6874395/SRR6874395_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR687/005/SRR6874395/SRR6874395_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR687/005/SRR6874395
PRJNA439436	SAMN08766687	SRX3827607	SRR6874396	256318	metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR687/006/SRR6874396/SRR6874396_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR687/006/SRR6874396/SRR6874396_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR687/006/SRR6874396
PRJNA439436	SAMN08766723	SRX3827606	SRR6874397	256318	metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR687/007/SRR6874397/SRR6874397_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR687/007/SRR6874397/SRR6874397_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR687/007/SRR6874397
PRJNA439436	SAMN08766984	SRX3827605	SRR6874398	256318	metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR687/008/SRR6874398/SRR6874398_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR687/008/SRR6874398/SRR6874398_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR687/008/SRR6874398
PRJNA439436	SAMN08766799	SRX3827604	SRR6874399	256318	metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR687/009/SRR6874399/SRR6874399_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR687/009/SRR6874399/SRR6874399_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR687/009/SRR6874399
PRJNA439436	SAMN08766653	SRX3827603	SRR6874400	256318	metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR687/000/SRR6874400/SRR6874400_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR687/000/SRR6874400/SRR6874400_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR687/000/SRR6874400
PRJNA439436	SAMN08766881	SRX3827602	SRR6874401	256318	metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR687/001/SRR6874401/SRR6874401_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR687/001/SRR6874401/SRR6874401_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR687/001/SRR6874401
PRJNA439436	SAMN08766560	SRX3827601	SRR6874402	256318	metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR687/002/SRR6874402/SRR6874402_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR687/002/SRR6874402/SRR6874402_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR687/002/SRR6874402
PRJNA439436	SAMN08766859	SRX3827600	SRR6874403	256318	metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR687/003/SRR6874403/SRR6874403_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR687/003/SRR6874403/SRR6874403_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR687/003/SRR6874403
PRJNA439436	SAMN08766837	SRX3827599	SRR6874404	256318	metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR687/004/SRR6874404/SRR6874404_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR687/004/SRR6874404/SRR6874404_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR687/004/SRR6874404
PRJNA439436	SAMN08766937	SRX3827598	SRR6874405	256318	metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR687/005/SRR6874405/SRR6874405_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR687/005/SRR6874405/SRR6874405_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR687/005/SRR6874405
PRJNA439436	SAMN08766527	SRX3827597	SRR6874406	256318	metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR687/006/SRR6874406/SRR6874406_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR687/006/SRR6874406/SRR6874406_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR687/006/SRR6874406
PRJNA439436	SAMN08766607	SRX3827596	SRR6874407	256318	metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR687/007/SRR6874407/SRR6874407_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR687/007/SRR6874407/SRR6874407_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR687/007/SRR6874407
PRJNA439436	SAMN08766491	SRX3827595	SRR6874408	256318	metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR687/008/SRR6874408/SRR6874408_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR687/008/SRR6874408/SRR6874408_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR687/008/SRR6874408
PRJNA439436	SAMN08766502	SRX3827594	SRR6874409	256318	metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR687/009/SRR6874409/SRR6874409_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR687/009/SRR6874409/SRR6874409_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR687/009/SRR6874409
PRJNA439436	SAMN08766475	SRX3827593	SRR6874410	256318	metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR687/000/SRR6874410/SRR6874410_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR687/000/SRR6874410/SRR6874410_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR687/000/SRR6874410
PRJNA439436	SAMN08766441	SRX3827592	SRR6874411	256318	metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR687/001/SRR6874411/SRR6874411_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR687/001/SRR6874411/SRR6874411_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR687/001/SRR6874411
PRJNA439436	SAMN08766557	SRX3827591	SRR6874412	256318	metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR687/002/SRR6874412/SRR6874412_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR687/002/SRR6874412/SRR6874412_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR687/002/SRR6874412
PRJNA439436	SAMN08766569	SRX3827590	SRR6874413	256318	metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR687/003/SRR6874413/SRR6874413_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR687/003/SRR6874413/SRR6874413_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR687/003/SRR6874413
PRJNA439436	SAMN08766934	SRX3827589	SRR6874414	256318	metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR687/004/SRR6874414/SRR6874414_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR687/004/SRR6874414/SRR6874414_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR687/004/SRR6874414
PRJNA439436	SAMN08766829	SRX3827588	SRR6874415	256318	metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR687/005/SRR6874415/SRR6874415_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR687/005/SRR6874415/SRR6874415_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR687/005/SRR6874415
PRJNA439436	SAMN08766494	SRX3827587	SRR6874416	256318	metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR687/006/SRR6874416/SRR6874416_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR687/006/SRR6874416/SRR6874416_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR687/006/SRR6874416
PRJNA439436	SAMN08766453	SRX3827586	SRR6874417	256318	metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR687/007/SRR6874417/SRR6874417_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR687/007/SRR6874417/SRR6874417_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR687/007/SRR6874417
PRJNA439436	SAMN08767004	SRX3827585	SRR6874418	256318	metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR687/008/SRR6874418/SRR6874418_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR687/008/SRR6874418/SRR6874418_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR687/008/SRR6874418
PRJNA439436	SAMN08766501	SRX3827584	SRR6874419	256318	metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR687/009/SRR6874419/SRR6874419_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR687/009/SRR6874419/SRR6874419_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR687/009/SRR6874419
PRJNA439436	SAMN08766960	SRX3827583	SRR6874420	256318	metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR687/000/SRR6874420/SRR6874420_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR687/000/SRR6874420/SRR6874420_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR687/000/SRR6874420
PRJNA439436	SAMN08766910	SRX3827582	SRR6874421	256318	metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR687/001/SRR6874421/SRR6874421_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR687/001/SRR6874421/SRR6874421_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR687/001/SRR6874421
PRJNA439436	SAMN08766853	SRX3827581	SRR6874422	256318	metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR687/002/SRR6874422/SRR6874422_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR687/002/SRR6874422/SRR6874422_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR687/002/SRR6874422
PRJNA439436	SAMN08766822	SRX3827580	SRR6874423	256318	metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR687/003/SRR6874423/SRR6874423_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR687/003/SRR6874423/SRR6874423_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR687/003/SRR6874423
PRJNA439436	SAMN08766574	SRX3827579	SRR6874424	256318	metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR687/004/SRR6874424/SRR6874424_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR687/004/SRR6874424/SRR6874424_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR687/004/SRR6874424
PRJNA439436	SAMN08766899	SRX3827578	SRR6874425	256318	metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR687/005/SRR6874425/SRR6874425_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR687/005/SRR6874425/SRR6874425_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR687/005/SRR6874425
PRJNA439436	SAMN08766942	SRX3827577	SRR6874426	256318	metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR687/006/SRR6874426/SRR6874426_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR687/006/SRR6874426/SRR6874426_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR687/006/SRR6874426
PRJNA439436	SAMN08766849	SRX3827576	SRR6874427	256318	metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR687/007/SRR6874427/SRR6874427_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR687/007/SRR6874427/SRR6874427_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR687/007/SRR6874427
PRJNA439436	SAMN08766447	SRX3827575	SRR6874428	256318	metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR687/008/SRR6874428/SRR6874428_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR687/008/SRR6874428/SRR6874428_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR687/008/SRR6874428
PRJNA439436	SAMN08766534	SRX3827574	SRR6874429	256318	metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR687/009/SRR6874429/SRR6874429_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR687/009/SRR6874429/SRR6874429_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR687/009/SRR6874429
PRJNA439436	SAMN08766617	SRX3827573	SRR6874430	256318	metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR687/000/SRR6874430/SRR6874430_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR687/000/SRR6874430/SRR6874430_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR687/000/SRR6874430
PRJNA439436	SAMN08766873	SRX3827572	SRR6874431	256318	metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR687/001/SRR6874431/SRR6874431_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR687/001/SRR6874431/SRR6874431_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR687/001/SRR6874431
PRJNA439436	SAMN08766468	SRX3827571	SRR6874432	256318	metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR687/002/SRR6874432/SRR6874432_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR687/002/SRR6874432/SRR6874432_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR687/002/SRR6874432
PRJNA439436	SAMN08766565	SRX3827570	SRR6874433	256318	metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR687/003/SRR6874433/SRR6874433_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR687/003/SRR6874433/SRR6874433_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR687/003/SRR6874433
PRJNA439436	SAMN08766488	SRX3827569	SRR6874434	256318	metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR687/004/SRR6874434/SRR6874434_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR687/004/SRR6874434/SRR6874434_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR687/004/SRR6874434
PRJNA439436	SAMN08766592	SRX3827568	SRR6874435	256318	metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR687/005/SRR6874435/SRR6874435_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR687/005/SRR6874435/SRR6874435_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR687/005/SRR6874435
PRJNA439436	SAMN08766886	SRX3827567	SRR6874436	256318	metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR687/006/SRR6874436/SRR6874436_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR687/006/SRR6874436/SRR6874436_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR687/006/SRR6874436
PRJNA439436	SAMN08766905	SRX3827566	SRR6874437	256318	metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR687/007/SRR6874437/SRR6874437_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR687/007/SRR6874437/SRR6874437_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR687/007/SRR6874437
PRJNA439436	SAMN08766928	SRX3827565	SRR6874438	256318	metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR687/008/SRR6874438/SRR6874438_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR687/008/SRR6874438/SRR6874438_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR687/008/SRR6874438
PRJNA439436	SAMN08766476	SRX3827564	SRR6874439	256318	metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR687/009/SRR6874439/SRR6874439_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR687/009/SRR6874439/SRR6874439_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR687/009/SRR6874439
PRJNA439436	SAMN08766655	SRX3827563	SRR6874440	256318	metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR687/000/SRR6874440/SRR6874440_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR687/000/SRR6874440/SRR6874440_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR687/000/SRR6874440
PRJNA439436	SAMN08766446	SRX3827562	SRR6874441	256318	metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR687/001/SRR6874441/SRR6874441_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR687/001/SRR6874441/SRR6874441_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR687/001/SRR6874441
PRJNA439436	SAMN08766600	SRX3827561	SRR6874442	256318	metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR687/002/SRR6874442/SRR6874442_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR687/002/SRR6874442/SRR6874442_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR687/002/SRR6874442
PRJNA439436	SAMN08766437	SRX3827560	SRR6874443	256318	metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR687/003/SRR6874443/SRR6874443_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR687/003/SRR6874443/SRR6874443_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR687/003/SRR6874443
PRJNA439436	SAMN08766930	SRX3827559	SRR6874444	256318	metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR687/004/SRR6874444/SRR6874444_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR687/004/SRR6874444/SRR6874444_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR687/004/SRR6874444
PRJNA439436	SAMN08766711	SRX3827558	SRR6874445	256318	metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR687/005/SRR6874445/SRR6874445_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR687/005/SRR6874445/SRR6874445_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR687/005/SRR6874445
PRJNA439436	SAMN08766541	SRX3827557	SRR6874446	256318	metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR687/006/SRR6874446/SRR6874446_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR687/006/SRR6874446/SRR6874446_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR687/006/SRR6874446
PRJNA439436	SAMN08766528	SRX3827556	SRR6874447	256318	metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR687/007/SRR6874447/SRR6874447_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR687/007/SRR6874447/SRR6874447_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR687/007/SRR6874447
PRJNA439436	SAMN08766589	SRX3827555	SRR6874448	256318	metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR687/008/SRR6874448/SRR6874448_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR687/008/SRR6874448/SRR6874448_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR687/008/SRR6874448
PRJNA439436	SAMN08766665	SRX3827554	SRR6874449	256318	metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR687/009/SRR6874449/SRR6874449_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR687/009/SRR6874449/SRR6874449_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR687/009/SRR6874449
PRJNA439436	SAMN08766824	SRX3827553	SRR6874450	256318	metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR687/000/SRR6874450/SRR6874450_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR687/000/SRR6874450/SRR6874450_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR687/000/SRR6874450
PRJNA439436	SAMN08766938	SRX3827552	SRR6874451	256318	metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR687/001/SRR6874451/SRR6874451_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR687/001/SRR6874451/SRR6874451_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR687/001/SRR6874451
PRJNA439436	SAMN08766746	SRX3827551	SRR6874452	256318	metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR687/002/SRR6874452/SRR6874452_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR687/002/SRR6874452/SRR6874452_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR687/002/SRR6874452
PRJNA439436	SAMN08766844	SRX3827550	SRR6874453	256318	metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR687/003/SRR6874453/SRR6874453_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR687/003/SRR6874453/SRR6874453_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR687/003/SRR6874453
PRJNA439436	SAMN08766953	SRX3827549	SRR6874454	256318	metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR687/004/SRR6874454/SRR6874454_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR687/004/SRR6874454/SRR6874454_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR687/004/SRR6874454
PRJNA439436	SAMN08767010	SRX3827548	SRR6874455	256318	metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR687/005/SRR6874455/SRR6874455_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR687/005/SRR6874455/SRR6874455_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR687/005/SRR6874455
PRJNA439436	SAMN08766621	SRX3827547	SRR6874456	256318	metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR687/006/SRR6874456/SRR6874456_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR687/006/SRR6874456/SRR6874456_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR687/006/SRR6874456
PRJNA439436	SAMN08766586	SRX3827546	SRR6874457	256318	metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR687/007/SRR6874457/SRR6874457_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR687/007/SRR6874457/SRR6874457_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR687/007/SRR6874457
PRJNA439436	SAMN08766445	SRX3827545	SRR6874458	256318	metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR687/008/SRR6874458/SRR6874458_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR687/008/SRR6874458/SRR6874458_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR687/008/SRR6874458
PRJNA439436	SAMN08766508	SRX3827544	SRR6874459	256318	metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR687/009/SRR6874459/SRR6874459_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR687/009/SRR6874459/SRR6874459_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR687/009/SRR6874459
PRJNA439436	SAMN08766551	SRX3827543	SRR6874460	256318	metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR687/000/SRR6874460/SRR6874460_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR687/000/SRR6874460/SRR6874460_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR687/000/SRR6874460
